ID,Tweet,Tanggal,Lokasi
1662195411724156930,Airlangga pilih Ganjar atau Prabowo ? 🤩 #prabowo #ganjar #gerinda #pdip #koalaisi #capres #cawapres #airlanggahartarto #golkarindonesia #golkar innalilahi ariel semangka terong belanda mario dandy baru 21 april shower https://t.co/gZ8LHIO911,2023-05-26 20:34:02,
1662157829606903808,#airlanggahartarto #golkarindonesia #cawapres #survei https://t.co/9gu7hgIyW1,2023-05-26 18:04:42,
1662150854600982528,Terbukti pak Airlangga joss !! #AirlanggaHartarto #GolkarIndonesia #LSI  #Cawapres #Pilpres2024 https://t.co/iiaT5R7ALl,2023-05-26 17:36:59,
1662147765034713088,Airlangga Hartarto emang paling layak dulur! #AirlanggaHartarto #GolkarIndonesia #Cawapres https://t.co/jGUumpa9xp,2023-05-26 17:24:43,
1662141855595888641,"#airlanggahartarto #golkarindonesia #cawapres #lsidennyja #coldplay

@airlangga_hrt https://t.co/SNpXV8hBtB",2023-05-26 17:01:14,
1662120909740838912,"#airlanggahartarto 
#golkarindonesia 
#cawapres 
#pemiluserentak2024 
#prabowo https://t.co/iVDJ5hCHDm",2023-05-26 15:38:00,
1662111633781686272,https://t.co/GzKcdIPXQT #erickthohir #Pilpres2024 #capres #cawapres,2023-05-26 15:01:08,
1662105351876120578,#AirlanggaHartarto #GolkarIndonesia #Survei #LSI #Cawapres https://t.co/632uUFKFAP,2023-05-26 14:36:10,
1662094859996663809,AIRLANGGA HARTARTO CAWAPRES ELEKTABILITAS TERTINGGI #AirlanggaHartarto #GolkarIndonesia #Prabowo #Gerindra #Pilpres #Cawapres https://t.co/8d7bnsOYFv,2023-05-26 13:54:29,
1662093981021536256,"Airlangga unggul dalam hasil survei LSI sebagai kandidat Cawapres Tertinggi

#airlanggahartarto #golkarindonesia #indonesia #yellow #cawapres #survei #tinggi #viral #fyp 

@airlangga_hrt @golkar_id https://t.co/PTeHoXuByW",2023-05-26 13:50:59,
1662077012893376512,"3 Variabel Airlangga Hartarto. #airlanggahartarto #golkarindonesia #pemilu2024 #cawapres #potensial #fyp 
@airlangga_hrt @golkar_id https://t.co/ahNuFfBM5v",2023-05-26 12:43:34,
1662052331402465280,"Elektabilitas Erick Thohir Sebagai Cawapres Menguat 
https://t.co/YcmIMFyOYK 
#Cawapres #elektabilitas #ErickThohir",2023-05-26 11:05:29,
1661997967329599488,"PDIP Tiba-tiba Sebut Jenderal Dudung Layak Jadi Cawapres, Pengamat: Mempertegas Megawati Memang Otoriter 
https://t.co/ezhSrbubVa 
#Cawapres #GanjarPranowo #KSAD #PDIP",2023-05-26 07:29:28,
1661988425376096256,#airlanggahartarto #GolkarIndonesia #survey #cawapres #cawapres2024 https://t.co/64pQhh1dyB,2023-05-26 06:51:33,
1661964280944824321,"Cawapres Potensial? Ya Airlangga Hartarto!

@airlangga_hrt @golkar_id

#airlanggahartarto #golkarindonesia #pemilu2024 #survei #cawapres #breakingnews  #trendingtwitter https://t.co/Qyy9C1Uno1",2023-05-26 05:15:37,
1661960353666973696,"""Yang lebih penting dari politik adalah kemanusiaan"" - Gus Dur 🙏🏼

#nu #gusyahya #cawapres #parpol #pilpres2024 #pinterpolitik #beritapolitik #infografis #politik #politikIndonesia https://t.co/4UNLjcbxGI",2023-05-26 05:00:00,
1661954316952027136,"Jokowi Ingin Prabowo Subianto-Ganjar Pranowo Duet di Pilpres 2024, Kata Projo
#Projo
#Jokowi
#GanjarPranowo
#prabowosubianto
#Duet
#Pilpres2024
#Capres
#Cawapres
 https://t.co/f4cnmdCuPw",2023-05-26 04:36:01,
