ID,Tweet,Tanggal,Lokasi
1663045522310197248,@Sukardi2017 #AniesGaBecus #AniesGaBener #AniesPendukungOrmasRadikal #AniesDidukungKHILAFAH #politik #capres https://t.co/VArrdgrVMM,2023-05-29 04:52:05,
1662992021844561922,"Bagus sekali kelakuannya!!!

Dan INI yang katanya calon presiden ISLAMI?!

#capres

#nggak_sopan
#nggak_diajar_ortu #ortu_udah_capek_ngajarin_diabaikan
#katanya_wakil_muslim_Indonesia
#penistaan_agama
#malu_maluin_agama_gw

INI DI KANTOR PEMERINTAHAN, BUKAN WARUNG MBAHMU!!! https://t.co/7rnzoOWoR4",2023-05-29 01:19:29,
1662986402336849923,"@elsalvador @KarcochaStreet @TejidoSocialSv @SecPrensaSV @sliptone Ahí estaba el que sacó a Guatemala al crook?
El palabrero de #Capres.",2023-05-29 00:57:09,
1662876459265032194,"#SitiAtikoh &amp; @GanjarPranowo 

#Ganjar #GanjarPranowo #Jateng #JawaTengah #Gubernur #Ganjar2024 #capres2024 #GanjarPranowo2024 #capres #CalonPresiden2024 #KerjaNyataGanjar #GanjarBersamaRakyat #RakyatBersamaGanjar https://t.co/qmn595SfMV",2023-05-28 17:40:17,
1662864955866226688,#AirlanggaHartarto #GolkarIndonesia #Capres #INDOMYwithMinYoongi #menkoperekonomian @golkar_id @golkarpedia @airlangga_hrt https://t.co/jCTMlqoGAH,2023-05-28 16:54:34,
1662864801901711360,#AirlanggaHartarto #GolkarIndonesia #Capres #Cawapres #pemilu2024 @golkar_id @golkarpedia @airlangga_hrt https://t.co/8UJp0Nmfcp,2023-05-28 16:53:57,
1662864694535933952,#AirlanggaHartarto #GolkarIndonesia #Capres #Cawapres #pemilu2024 @golkar_id @golkarpedia @airlangga_hrt https://t.co/bvkl5lcNUQ,2023-05-28 16:53:32,
1662856146741501952,“Rumput tetangga lebih hijau” Betul apa betul?#airlanggahartarto #golkarindonesia  #jokowi #kompastvnews #acehasansyadzily #capres #golkarpilihanrakyat #viral #info #news #beritaterkini  #trending  #fyp  #indonesia #reels #PAN #PPP #PDIP #virgoun #inara #fearwomen @airlangga_hrt https://t.co/Mp1dV4YfNW,2023-05-28 16:19:34,
1662835363839381511,"Prabowo Tegaskan Siap Calonkan Diri di Pilpres 2024

https://t.co/fP1jYizryo

#indoposco #capres #capres2024 #Pilpres2024 #PrabowoSubianto",2023-05-28 14:56:59,
1662808590615445509,"Sewindu PSN

#airlanggahartarto #golkarindonesia #golkar #fyp #foryoupage #foryou #jokowi #g20 #fypシ #indonesia #pilpres #capres #viral #trending #survei #ganjarpranowo #aniesbaswedan #sandiagauno #erickthohir #ekonomi #indonesiamaju https://t.co/W0fpTvrbfH",2023-05-28 13:10:36,
1662801410696822785,"Menarik nih, Airlangga-Zulhas #AirlanggaHartarto #GolkarIndonesia #zulhas #Pilpres #capres #pemilu https://t.co/VPuKFXvlOF",2023-05-28 12:42:04,
1662792329407897602,"Calon Presiden (Capres) 2024 dari PDIP, Ganjar Pranowo memberi beberapa hadiah kepada seniman yang berada di GOR Gondrong, Kota Tangerang, Banten.

Simak berita selengkapnya hanya di https://t.co/tw8biak3Ym
#HardNews_Politik #NewsOne #CariBeritaditvOne #Capres #GanjarPranowo #PenawaranHadiah",2023-05-28 12:05:59,
1662765684215156736,#AirlanggaHartarto #GolkarIndonesia #IMF #ekonomi #pemulihanekonomi #Pilpres #Capres #Pemilu2024 https://t.co/yr6tOQY4HK,2023-05-28 10:20:06,
1662694600988061696,"@Fahrihamzah membeberkan jika ongkos politik dalam sebuah pesta demokrasi merupakan permainan yang mahal. #OngkosPolitik #Politik #Caleg #Capres 

https://t.co/HeMwgyukTp",2023-05-28 05:37:38,
1662672674668310528,"gila ini situs slot,, jp maxwin lagi 100 juta modal 300ribu..
daftar sekarang juga yuk dapatkan kemenangannya.
https://t.co/VF6FpbVpJy

#celtics #dortmund #slot #slotgacor #tokyo88 #anies #pdip #capres #miamiheat #heatnation #game7 #nbafinals #klopper",2023-05-28 04:10:31,
1662629301878153219,"PDIP Ungkit Loyalitas Jokowi, Ada Tanda-tanda Membelot Dukung Prabowo Subianto?
#PDIP
#Jokoei
#PrabowoSubianto
#Pilpres2024
#Banteng
#Capres
#GanjarPranowo
 https://t.co/FOZInGaUO0",2023-05-28 01:18:10,
1662618211941240833,"Salah satu contoh pemimpin yg baik itu cara berdialog &amp; bicara dg rakyatnya lugas &amp; jelas, ga ribet bin ruwet wal mbulet"" 🤣.
Pokok’e satset, cakcek gitu loh !

Jgn spt #capres sebelah kalo bicara ribet, ruwet wal mbulet"" seperti ngurai benang kusut.. 🤭

https://t.co/azOXVd3sAE",2023-05-28 00:34:06,
1662609633234808832,"Relawan Banten  @ganjarpranowo  memberikan cinderamata berupa golok Comas.

 #relawanganjar #ganjarpresiden2024 #ganjarpenerusjokowi #ganjaruntukindonesia #ganjarmajukanri #banten #capres #pilpres2024 #ganjar #pemilu2024 #presiden2024 #banten #Trending #viral https://t.co/8TkrxnjuB0",2023-05-28 00:00:01,
1662498715050070016,"Mie Nyemek ABA
Rasa gurih, lezat ,dan hangat 
Tersedia setiap hari 24 jam 

Gofood/Grabfood 
📍Umalas, Canggu, Bali

#abamahata #mie #noodle #anime #holiday #music #movies #hot #viral #canggu #brawa #liburan #capres #food https://t.co/gIoSGkMJXe",2023-05-27 16:39:16,"Place(id='6ab2f5132f36eb85', fullName='Kuta, Indonesia', name='Kuta', type='city', country='Indonesia', countryCode='ID')"
1662496113587531782,Airlangga Bertemu Zulhas di Amerika Serikat Bahas Sekenario Baru Empat Capres #zulhas #airlangga #PAN #Golkar #golkarindonesia #capres #cawapres #pemilu #gerindra #PDIP #Nasdem #prabowo #ganjar #aniesbaswedan daniel malem minggu sananta jorji 27 mei editan kingdom penting pelaku https://t.co/lEPx4XnSCF,2023-05-27 16:28:55,
1662494697510817792,Bersama Partai Manapun Golkar Terbuka @airlangga_hrt  #airlanggahartarto #golkarindonesia  #jokowi #musra #kompastvnews #acehasansyadzily #capres #golkarpilihanrakyat #viral #info #news #tranding #beritaterkini  #trending  #fyp  #indonesia #reels #Gerindra #PKB https://t.co/YTpwn6zfVg,2023-05-27 16:23:18,
1662443459725373440,"Hukum Uang dari Caleg atau Tim Sukses Capres Menurut Fikih

#Caleg #Capres #MoneyPolitic #PolitikUang 
 https://t.co/0yBcix8PCo",2023-05-27 12:59:42,
1662441009131950082,"#SitiAtikoh &amp; @GanjarPranowo 

#Ganjar #GanjarPranowo #Jateng #JawaTengah #Gubernur #Ganjar2024 #capres2024 #GanjarPranowo2024 #capres #CalonPresiden2024 #KerjaNyataGanjar #GanjarBersamaRakyat #RakyatBersamaGanjar https://t.co/D1icVUmhOV",2023-05-27 12:49:57,
1662419075371511809,#AirlanggaHartarto #GolkarIndonesia #IMF #ekonomi #pemulihanekonomi #Pilpres #Capres #Pemilu2024 https://t.co/Ymn9QRbJGp,2023-05-27 11:22:48,
